Name,From,To,Distance,Price
Mahlon Sweet Fld,2053,1681,715,3705
Mahlon Sweet Fld,2053,1693,725,5171
La Tontouta,934,926,526,6741
La Tontouta,934,935,1856,9271
La Tontouta,934,1594,1451,2371
La Tontouta,934,1624,1979,9050
La Tontouta,934,1967,7054,8854
La Tontouta,934,899,1266,6104
La Tontouta,934,1053,6950,11115
La Tontouta,934,2034,4639,2832
La Tontouta,934,903,2101,2248
Rivesaltes,618,627,666,10616
Rivesaltes,618,287,1366,5981
Rivesaltes,618,185,866,5507
Rivesaltes,618,278,1035,3919
Rivesaltes,618,637,604,3977
Chippewa Valley Regional Airport,2430,1866,432,3460
DuBois Regional Airport,2429,1697,248,7723
DuBois Regional Airport,2429,2024,83,607
New Bedford Regional Airport,2432,1711,88,1701
New Bedford Regional Airport,2432,1741,239,2380
New Bedford Regional Airport,2432,2150,42,5579
Elko Regional Airport,2431,1719,321,8202
William R Fairchild International Airport,2426,1818,111,5349
Harrison Marion Regional Airport,2425,2105,1170,2488
Harrison Marion Regional Airport,2425,1810,242,8586
Harrison Marion Regional Airport,2425,2157,46,3917
Dodge City Regional Airport,2428,1834,470,6299
Dodge City Regional Airport,2428,2191,118,8451
Cardiff,243,195,704,3746
Cardiff,243,270,506,9644
Cardiff,243,269,503,1930
Cardiff,243,251,256,11081
Cardiff,243,627,504,10230
Cardiff,243,281,567,3465
Cardiff,243,237,396,9148
Cardiff,243,287,300,10220
Cardiff,243,577,1638,1599
Cardiff,243,564,1473,5954
Cardiff,243,568,1196,1607
Cardiff,243,720,2234,5775
Cardiff,243,261,419,490
Cardiff,243,769,3011,2574
Cardiff,243,648,2888,4649
Cardiff,243,555,3469,9208
Cardiff,243,1971,1398,10815
Cardiff,243,663,2989,3242
Cardiff,243,479,2819,8631
Mc Kellar Sipes Rgnl,1803,1794,210,8326
Mc Kellar Sipes Rgnl,1803,1695,114,3535
Vaasa,235,217,348,10598
Vaasa,235,367,430,10607
Jixi Airport,3226,1659,372,10632
Jixi Airport,3226,2088,761,3639
Jixi Airport,3226,1649,1343,1436
Jixi Airport,3226,1627,1313,4715
Fayetteville Regional Grannis Field,2433,1894,189,8469
Fayetteville Regional Grannis Field,2433,1712,458,886
Fayetteville Regional Grannis Field,2433,1790,532,7724
Fayetteville Regional Grannis Field,2433,1810,456,9467
St Mawgan,242,195,832,3921
St Mawgan,242,252,347,2097
St Mawgan,242,241,374,8162
St Mawgan,242,279,116,7613
St Mawgan,242,2194,110,3951
Warsaw Modlin,3225,564,2273,1305
Warsaw Modlin,3225,568,1872,10619
Warsaw Modlin,3225,689,1096,6887
Warsaw Modlin,3225,696,1117,10675
Warsaw Modlin,3225,244,1605,3783
Warsaw Modlin,3225,622,1340,5507
Warsaw Modlin,3225,665,1900,3631
Warsaw Modlin,3225,702,1330,6410
Warsaw Modlin,3225,185,1144,2490
Warsaw Modlin,3225,287,1802,7805
Warsaw Modlin,3225,283,1054,3019
Warsaw Modlin,3225,263,1482,2273
Warsaw Modlin,3225,333,258,5035
Warsaw Modlin,3225,245,1577,625
Warsaw Modlin,3225,241,1539,9955
Warsaw Modlin,3225,616,1522,2783
Warsaw Modlin,3225,347,743,3901
Warsaw Modlin,3225,272,1680,7923
Warsaw Modlin,3225,1971,1984,7117
Warsaw Modlin,3225,706,1236,6074
Warsaw Modlin,3225,324,985,1627
Warsaw Modlin,3225,671,1338,9071
Warsaw Modlin,3225,290,1991,8344
Warsaw Modlin,3225,278,1393,10500
Warsaw Modlin,3225,684,1735,10247
Warsaw Modlin,3225,340,300,8016
Greenbrier Valley Airport,2967,1790,593,5535
Greenbrier Valley Airport,2967,1810,283,704
Pitt-Greenville Airport,2968,1894,326,3844
Los Alamos Airport,3165,1989,98,6149
Belize City Municipal Airport,2867,3207,58,5048
Belize City Municipal Airport,2867,896,1,5223
Belize City Municipal Airport,2867,2264,35,6249
Belize City Municipal Airport,2867,3109,63,10150
Belize City Municipal Airport,2867,2156,54,8863
Firenze,707,612,528,6698
Firenze,707,195,895,8480
Firenze,707,200,563,1002
Firenze,707,725,633,622
Firenze,707,626,880,8925
Firenze,707,253,1194,6989
Firenze,707,281,1058,4142
Firenze,707,703,238,8179
Firenze,707,752,483,5207
Firenze,707,239,1357,2838
Firenze,707,196,507,7136
Firenze,707,755,455,7215
Firenze,707,568,799,9018
Firenze,707,675,544,7610
Firenze,707,686,537,1404
Firenze,707,294,1317,732
Firenze,707,679,776,8923
Firenze,707,252,1182,5858
Firenze,707,576,1273,4008
Firenze,707,627,872,6784
Firenze,707,682,645,9403
Firenze,707,201,985,10595
Firenze,707,191,720,10333
Firenze,707,184,936,7590
Firenze,707,591,956,4127
Firenze,707,637,1067,4153
Tambow,2868,1423,414,8675
Vilankulo,450,380,851,10789
Vilankulo,450,443,205,3154
Vilankulo,450,445,514,3051
Chumphon,2165,1513,379,4502
Juwata,1919,1918,513,3024
Juwata,1919,1572,1600,5272
Juwata,1919,1922,1297,7963
Juwata,1919,1541,953,4087
Juwata,1919,1569,125,5030
Kuantan,1582,1589,366,10814
Kuantan,1582,1591,282,5400
Kuantan,1582,1586,201,9370
Mau Hau,1921,1932,573,7793
Muhammad Salahuddin,1920,1932,388,1173
Muhammad Salahuddin,1920,3223,266,5460
Juanda,1922,1586,1663,8631
Juanda,1922,1570,1383,9721
Juanda,1922,1051,3705,8558
Juanda,1922,1591,1373,5751
Juanda,1922,1469,3286,7603
Juanda,1922,1554,1743,4102
Juanda,1922,1911,487,6884
Juanda,1922,1904,577,5466
Juanda,1922,1918,815,7296
Juanda,1922,1572,691,10253
Juanda,1922,1932,302,10497
Juanda,1922,973,8647,9833
Juanda,1922,3223,413,5696
Juanda,1922,1906,270,2423
Juanda,1922,1541,791,8087
Juanda,1922,1912,531,1142
Juanda,1922,1907,1345,8689
Juanda,1922,1905,263,3835
Juanda,1922,1916,1236,5553
Juanda,1922,1550,1671,11176
Juanda,1922,1913,584,10251
Juanda,1922,1919,1297,1519
Juanda,1922,1585,1421,4620
Juanda,1922,1513,2712,3103
Juanda,1922,1589,1973,8141
Adi Sumarmo Wiryokusumo,1923,1586,1515,9397
Adi Sumarmo Wiryokusumo,1923,1572,478,2449
Adi Sumarmo Wiryokusumo,1923,1591,1234,2091
Adi Sumarmo Wiryokusumo,1923,1912,541,453
Shishmaref Airport,2887,1755,196,3739
Shishmaref Airport,2887,3066,115,396
Ruby Airport,2886,1867,362,616
Ruby Airport,2886,1839,69,590
Ruby Airport,2886,3020,168,2166
Point Hope Airport,2885,1796,241,8348
Point Hope Airport,2885,1667,216,5638
Point Hope Airport,2885,1666,65,2116
Mekoryuk Airport,2884,1746,247,4524
Puvirnituq Airport,2890,2304,97,7562
Puvirnituq Airport,2890,39,715,3069
Puvirnituq Airport,2890,2314,181,2389
Puvirnituq Airport,2890,95,552,2687
Noatak Airport,2889,2883,70,10697
Noatak Airport,2889,1796,77,8182
Savoonga Airport,2888,2879,61,6222
Savoonga Airport,2888,1755,262,9080
Arctic Village Airport,2892,3021,127,6678
Tasiujaq Airport,2891,2306,72,8539
Tasiujaq Airport,2891,95,109,10330
Christiansted Harbor Seaplane Base,3111,1756,6156,4502
Xuzhou Guanyin Airport,2092,1654,1299,7523
Xuzhou Guanyin Airport,2092,1660,664,1009
Xuzhou Guanyin Airport,2092,1659,1491,6499
Xuzhou Guanyin Airport,2092,1641,1720,10717
Xuzhou Guanyin Airport,2092,1653,1301,5501
Xuzhou Guanyin Airport,2092,2088,968,10879
Xuzhou Guanyin Airport,2092,1652,1104,2796
Xuzhou Guanyin Airport,2092,1631,1249,10601
Xuzhou Guanyin Airport,2092,2041,1105,3092
Xuzhou Guanyin Airport,2092,2821,201,9386
Xuzhou Guanyin Airport,2092,1046,1322,1524
Xuzhou Guanyin Airport,2092,1051,1082,8623
Xuzhou Guanyin Airport,2092,1632,758,5724
Xuzhou Guanyin Airport,2092,1635,1316,9965
Xuzhou Guanyin Airport,2092,1642,1070,5510
Xuzhou Guanyin Airport,2092,1469,1350,5430
Xuzhou Guanyin Airport,2092,1644,944,9867
Xuzhou Guanyin Airport,2092,1650,514,8266
Luoyang Airport,2091,1652,744,7599
Luoyang Airport,2091,2088,1237,5482
Luoyang Airport,2091,1631,1225,9775
Luoyang Airport,2091,1643,704,9281
Luoyang Airport,2091,2793,1456,5493
Luoyang Airport,2091,1660,968,1238
Luoyang Airport,2091,1641,1391,5469
Luoyang Airport,2091,1627,735,1851
Luoyang Airport,2091,1650,919,6642
Dongying Airport,2089,1652,1366,6715
Dongying Airport,2089,1660,341,2447
Dongying Airport,2089,1661,753,2661
Dongying Airport,2089,1631,1610,8829
Dongying Airport,2089,1659,1140,758
Dongying Airport,2089,1627,344,6202
Shenyang Taoxian International Airport,2088,1632,1726,4246
Shenyang Taoxian International Airport,2088,1654,2108,3672
Shenyang Taoxian International Airport,2088,2859,1133,4930
Shenyang Taoxian International Airport,2088,1646,1292,8621
Shenyang Taoxian International Airport,2088,1630,1000,10527
Shenyang Taoxian International Airport,2088,2092,968,1571
Shenyang Taoxian International Airport,2088,97,8057,10038
Shenyang Taoxian International Airport,2088,1645,1263,4258
Shenyang Taoxian International Airport,2088,2091,1237,4730
Shenyang Taoxian International Airport,2088,2837,1990,3516
Shenyang Taoxian International Airport,2088,1647,1140,6376
Shenyang Taoxian International Airport,2088,1661,1143,1998
Shenyang Taoxian International Airport,2088,2789,811,10533
Shenyang Taoxian International Airport,2088,1635,2259,8157
Shenyang Taoxian International Airport,2088,1639,1489,7487
Shenyang Taoxian International Airport,2088,1051,1818,6433
Shenyang Taoxian International Airport,2088,1631,2201,9301
Shenyang Taoxian International Airport,2088,3237,362,7963
Shenyang Taoxian International Airport,2088,1649,621,5942
Shenyang Taoxian International Airport,2088,1636,1125,4330
Shenyang Taoxian International Airport,2088,2061,1095,1572
Shenyang Taoxian International Airport,2088,191,8056,10902
Shenyang Taoxian International Airport,2088,2787,964,5651
Shenyang Taoxian International Airport,2088,2823,822,1123
Shenyang Taoxian International Airport,2088,1491,2318,528
Shenyang Taoxian International Airport,2088,1053,1611,5442
Shenyang Taoxian International Airport,2088,2280,1053,5117
Shenyang Taoxian International Airport,2088,1627,584,4535
Shenyang Taoxian International Airport,2088,2060,726,5185
Shenyang Taoxian International Airport,2088,2829,1510,2843
Shenyang Taoxian International Airport,2088,1637,1430,1453
Shenyang Taoxian International Airport,2088,2827,1126,11198
Shenyang Taoxian International Airport,2088,2788,1121,8350
Shenyang Taoxian International Airport,2088,1100,918,1528
Shenyang Taoxian International Airport,2088,1652,1981,5443
Shenyang Taoxian International Airport,2088,1069,1071,10390
Shenyang Taoxian International Airport,2088,1469,2290,10713
Shenyang Taoxian International Airport,2088,1924,512,4599
Shenyang Taoxian International Airport,2088,3226,761,3639
Shenyang Taoxian International Airport,2088,1967,1301,5384
Shenyang Taoxian International Airport,2088,1633,2170,6834
Shenyang Taoxian International Airport,2088,2856,1802,8265
Shenyang Taoxian International Airport,2088,1934,1386,5262
Shenyang Taoxian International Airport,2088,1101,847,6304
Shenyang Taoxian International Airport,2088,1642,1927,11208
Shenyang Taoxian International Airport,2088,2831,1367,8066
Shenyang Taoxian International Airport,2088,1651,471,471
Shenyang Taoxian International Airport,2088,2830,930,9681
Shenyang Taoxian International Airport,2088,2961,886,8248
Shenyang Taoxian International Airport,2088,2821,837,8543
Shenyang Taoxian International Airport,2088,1650,1143,2522
Shenyang Taoxian International Airport,2088,2784,376,7602
Shenyang Taoxian International Airport,2088,2786,841,7467
Shenyang Taoxian International Airport,2088,2791,532,10101
Shenyang Taoxian International Airport,2088,2847,834,3407
Shenyang Taoxian International Airport,2088,2187,619,10662
Shenyang Taoxian International Airport,2088,1629,564,2856
Shenyang Taoxian International Airport,2088,1643,1541,2957
Shenyang Taoxian International Airport,2088,2826,637,1874
Shenyang Taoxian International Airport,2088,1638,313,640
Shenyang Taoxian International Airport,2088,1648,1192,11156
Shenyang Taoxian International Airport,2088,2591,633,10949
Petersburg James A. Johnson,2090,1700,198,6165
Petersburg James A. Johnson,2090,2576,49,6083
Sandakan,2085,1567,222,11105
Sandakan,2085,1586,1847,10919
Sandakan,2085,2716,176,5745
Sandakan,2085,1569,175,1161
Diosdado Macapagal International,2084,2126,654,8035
Diosdado Macapagal International,2084,1469,1054,1022
Diosdado Macapagal International,2084,1491,1064,2549
Diosdado Macapagal International,2084,1591,2378,5304
Diosdado Macapagal International,2084,1900,2142,6356
Diosdado Macapagal International,2084,1119,434,5103
Diosdado Macapagal International,2084,1924,2536,379
Diosdado Macapagal International,2084,1032,7223,3878
Oudomxay,2087,1490,304,9745
Luang Namtha,2086,1490,350,8850
Sitka Rocky Gutierrez,1880,1700,152,11179
Sitka Rocky Gutierrez,1880,1856,294,9652
Long Island Mac Arthur,1881,1712,400,974
Long Island Mac Arthur,1881,1835,208,4200
Long Island Mac Arthur,1881,1680,246,8562
Long Island Mac Arthur,1881,1875,353,9184
Long Island Mac Arthur,1881,1717,1758,4548
Long Island Mac Arthur,1881,1896,1563,4394
Long Island Mac Arthur,1881,1890,4005,8462
Long Island Mac Arthur,1881,1772,1663,10809
Long Island Mac Arthur,1881,2984,1742,6973
Long Island Mac Arthur,1881,1816,1692,3912
Cold Bay,1878,1842,998,8246
Cold Bay,1878,3078,59,8195
Cold Bay,1878,2919,30,7000
Cold Bay,1878,3079,133,2149
Tulsa Intl,1879,1782,381,2860
Tulsa Intl,1879,1734,1879,5728
Tulsa Intl,1879,1866,941,3957
Tulsa Intl,1879,1790,1084,6472
Tulsa Intl,1879,1771,1270,3987
Tulsa Intl,1879,1882,990,1266
Tulsa Intl,1879,1719,1490,9504
Tulsa Intl,1879,1834,871,8309
Tulsa Intl,1879,2105,1601,7002
Tulsa Intl,1879,1702,1954,4848
Tulsa Intl,1879,1810,1653,6209
Tulsa Intl,1879,1725,691,4944
Tulsa Intl,1879,1706,382,10002
Tulsa Intl,1879,1731,728,5131
Tulsa Intl,1879,1895,1731,6509
Tulsa Intl,1879,1831,938,7954
Tulsa Intl,1879,1689,1504,4818
Tulsa Intl,1879,1787,564,3056
Alexandria Intl,1877,1782,457,9553
Alexandria Intl,1877,1790,804,7317
Alexandria Intl,1877,1725,306,9143
Lanai,1876,1819,116,6557
Lanai,1876,1804,43,1569
Lanai,1876,1683,55,1005
Durango Intl,813,829,766,4336
Durango Intl,813,846,1533,7723
Durango Intl,813,1725,1118,6998
Durango Intl,813,1696,1732,9803
Navoi Airport,2871,1999,2628,8766
Navoi Airport,2871,1394,3260,2217
Navoi Airport,2871,1420,369,6881
Minneapolis St Paul Intl,1882,1790,1458,5608
Minneapolis St Paul Intl,1882,1885,1672,5245
Minneapolis St Paul Intl,1882,1894,1496,5825
Minneapolis St Paul Intl,1882,1712,1497,3359
Minneapolis St Paul Intl,1882,1782,1370,10842
Minneapolis St Paul Intl,1882,1734,2415,4750
Minneapolis St Paul Intl,1882,1866,537,6634
Minneapolis St Paul Intl,1882,1835,1577,3946
Minneapolis St Paul Intl,1882,1689,2053,9957
Minneapolis St Paul Intl,1882,125,1091,5236
Minneapolis St Paul Intl,1882,626,6794,9110
Minneapolis St Paul Intl,1882,1696,2470,4216
Minneapolis St Paul Intl,1882,254,6461,7828
Minneapolis St Paul Intl,1882,1735,2251,8050
Minneapolis St Paul Intl,1882,1693,2556,8220
Minneapolis St Paul Intl,1882,850,2708,8027
Minneapolis St Paul Intl,1882,1822,2465,3204
Minneapolis St Paul Intl,1882,1989,1577,7358
Minneapolis St Paul Intl,1882,2410,413,9694
Minneapolis St Paul Intl,1882,1888,1576,6373
Minneapolis St Paul Intl,1882,281,6704,6932
Minneapolis St Paul Intl,1882,1842,4053,10903
Minneapolis St Paul Intl,1882,2415,761,7790
Minneapolis St Paul Intl,1882,2013,380,8106
Minneapolis St Paul Intl,1882,1784,1676,5690
Minneapolis St Paul Intl,1882,2005,685,2872
Minneapolis St Paul Intl,1882,1863,1690,1105
Minneapolis St Paul Intl,1882,1857,1374,2218
Minneapolis St Paul Intl,1882,1991,1202,8820
Minneapolis St Paul Intl,1882,2040,621,10843
Minneapolis St Paul Intl,1882,2160,320,8394
Minneapolis St Paul Intl,1882,2003,603,7531
Minneapolis St Paul Intl,1882,1794,1118,3255
Minneapolis St Paul Intl,1882,1703,1837,2647
Minneapolis St Paul Intl,1882,1680,1808,2633
Minneapolis St Paul Intl,1882,2966,183,11211
Minneapolis St Paul Intl,1882,1861,1182,609
Minneapolis St Paul Intl,1882,1875,1506,7079
Minneapolis St Paul Intl,1882,1990,1406,6387
Minneapolis St Paul Intl,1882,2009,354,2924
Minneapolis St Paul Intl,1882,1697,1001,7323
Minneapolis St Paul Intl,1882,1838,1007,8067
Minneapolis St Paul Intl,1882,1698,959,9087
Minneapolis St Paul Intl,1882,2011,282,9063
Minneapolis St Paul Intl,1882,1763,923,7507
Minneapolis St Paul Intl,1882,1834,1094,838
Minneapolis St Paul Intl,1882,2987,773,611
Minneapolis St Paul Intl,1882,1745,232,2444
Minneapolis St Paul Intl,1882,1820,373,6265
Minneapolis St Paul Intl,1882,1771,850,10231
Minneapolis St Paul Intl,1882,1702,1622,9257
Minneapolis St Paul Intl,1882,2162,359,2166
Minneapolis St Paul Intl,1882,2075,1650,8263
Minneapolis St Paul Intl,1882,1717,2393,8998
Minneapolis St Paul Intl,1882,2045,789,8281
Minneapolis St Paul Intl,1882,1979,316,5963
Minneapolis St Paul Intl,1882,2007,785,5426
Minneapolis St Paul Intl,1882,1692,1891,2228
Minneapolis St Paul Intl,1882,1676,456,8585
Minneapolis St Paul Intl,1882,1775,406,1302
Minneapolis St Paul Intl,1882,1791,657,6973
Minneapolis St Paul Intl,1882,1898,1427,9652
Minneapolis St Paul Intl,1882,1773,279,5934
Minneapolis St Paul Intl,1882,1707,1468,2661
Minneapolis St Paul Intl,1882,1810,1461,11212
Minneapolis St Paul Intl,1882,1725,1663,6924
Minneapolis St Paul Intl,1882,1684,876,10721
Minneapolis St Paul Intl,1882,2949,413,5654
Minneapolis St Paul Intl,1882,1740,808,7571
Minneapolis St Paul Intl,1882,1718,409,6669
Minneapolis St Paul Intl,1882,1777,878,10396
Minneapolis St Paul Intl,1882,1808,1889,10876
Minneapolis St Paul Intl,1882,1851,1655,7837
Minneapolis St Paul Intl,1882,1722,732,783
Minneapolis St Paul Intl,1882,1895,2091,593
Minneapolis St Paul Intl,1882,1987,1045,8059
Minneapolis St Paul Intl,1882,1799,1641,7193
Minneapolis St Paul Intl,1882,1721,532,6132
Minneapolis St Paul Intl,1882,2010,192,8174
Minneapolis St Paul Intl,1882,2076,745,6796
Minneapolis St Paul Intl,1882,1685,632,11072
Minneapolis St Paul Intl,1882,1896,2108,1693
Minneapolis St Paul Intl,1882,1831,561,8044
Minneapolis St Paul Intl,1882,1695,1126,10999
Minneapolis St Paul Intl,1882,1812,478,6103
Minneapolis St Paul Intl,1882,2032,440,9707
Minneapolis St Paul Intl,1882,1705,722,10846
Minneapolis St Paul Intl,1882,1686,366,2362
Minneapolis St Paul Intl,1882,2130,1630,2560
Minneapolis St Paul Intl,1882,1053,9575,2044
Minneapolis St Paul Intl,1882,1887,1117,1291
Minneapolis St Paul Intl,1882,1682,453,4003
Minneapolis St Paul Intl,1882,1752,1681,3232
Minneapolis St Paul Intl,1882,1815,2295,4852
Minneapolis St Paul Intl,1882,2012,550,1829
Minneapolis St Paul Intl,1882,1732,1169,5088
Minneapolis St Paul Intl,1882,2655,2018,8539
Minneapolis St Paul Intl,1882,1869,2339,2212
Minneapolis St Paul Intl,1882,2043,787,1761
Minneapolis St Paul Intl,1882,1762,1577,1274
Minneapolis St Paul Intl,1882,2455,306,4249
Minneapolis St Paul Intl,1882,1749,1561,10568
Minneapolis St Paul Intl,1882,1760,1260,6883
Minneapolis St Paul Intl,1882,2014,122,7578
Minneapolis St Paul Intl,1882,1848,2279,2060
Minneapolis St Paul Intl,1882,1759,1764,5178
Minneapolis St Paul Intl,1882,2205,661,2707
Minneapolis St Paul Intl,1882,1984,971,2215
Minneapolis St Paul Intl,1882,1832,2535,2297
Minneapolis St Paul Intl,1882,1719,1595,598
Minneapolis St Paul Intl,1882,1859,2442,1303
Minneapolis St Paul Intl,1882,1890,2449,650
Minneapolis St Paul Intl,1882,1787,721,5634
Minneapolis St Paul Intl,1882,1830,1384,9137
Minneapolis St Paul Intl,1882,1772,2102,3998
Minneapolis St Paul Intl,1882,1879,990,1266
Minneapolis St Paul Intl,1882,1767,2088,356
Minneapolis St Paul Intl,1882,1993,604,10838
Minneapolis St Paul Intl,1882,1786,1274,9182
Minneapolis St Paul Intl,1882,2202,959,2834
Minneapolis St Paul Intl,1882,31,1748,8141
Minneapolis St Paul Intl,1882,72,1056,1871
Minneapolis St Paul Intl,1882,89,1528,4576
Minneapolis St Paul Intl,1882,97,2311,11002
Minneapolis St Paul Intl,1882,98,635,7075
Minneapolis St Paul Intl,1882,102,1280,938
Minneapolis St Paul Intl,1882,113,1692,3881
Minneapolis St Paul Intl,1882,1681,2539,10377
Minneapolis St Paul Intl,1882,789,3718,8045
Minneapolis St Paul Intl,1882,2416,310,5835
New Castle,1883,1834,2479,8442
New Castle,1883,1771,710,8179
New Castle,1883,1896,1353,1520
New Castle,1883,1831,1051,9337
New Castle,1883,1848,1565,9968
New Castle,1883,1772,1446,7724
Pangborn Field,2955,1735,158,5701
Ugolny Airport,2638,1377,3082,3639
Ugolny Airport,2638,1999,6248,4792
Nakhchivan Airport,2633,2632,186,10888
Chokurdakh Airport,2635,1374,1240,369
Poliarny Airport,2634,1999,3934,10372
Poliarny Airport,2634,1375,441,11236
Poliarny Airport,2634,2037,2013,9617
Poliarny Airport,2634,1374,980,6279
Tiksi Airport,2637,1374,1071,4701
Cherskiy Airport,2636,1374,1617,9726
Tiga Airport,2539,930,188,7924
Tiga Airport,2539,929,68,6591
Ipota Airport,2538,2536,34,10814
Ipota Airport,2538,2138,64,6763
Ipota Airport,2538,926,167,6890
Aniwa Airport,2535,2537,72,8666
Aniwa Airport,2535,2138,46,10166
Anelghowhat Airport,2534,2138,104,7837
Futuna Airport,2537,2535,72,6982
Futuna Airport,2537,2138,106,6115
Dillon's Bay Airport,2536,2538,34,7615
Dillon's Bay Airport,2536,926,138,6107
Valesdir Airport,2532,926,101,9593
Ulei Airport,2531,2519,39,6613
Ulei Airport,2531,2522,12,7914
Ulei Airport,2531,926,151,5207
Southwest Bay Airport,2533,2527,46,1530
Southwest Bay Airport,2533,926,163,1152
Hakodate,1059,1051,2585,4748
Hakodate,1059,1097,696,3271
Hakodate,1059,1085,906,8835
Hakodate,1059,1058,132,5249
Hakodate,1059,1967,949,3469
Hakodate,1059,1934,843,1032
Chris Hadfield,128,125,229,5342
Sandspit,127,97,752,7532
Yellowknife,126,60,3107,9980
Yellowknife,126,111,1107,9945
Yellowknife,126,22,852,1345
Yellowknife,126,26,597,6319
Yellowknife,126,31,1020,6101
Yellowknife,126,44,1093,6649
Yellowknife,126,79,1140,6809
Yellowknife,126,96,682,2535
Yellowknife,126,118,1222,6437
Yellowknife,126,37,363,4029
Yellowknife,126,47,194,3040
Yellowknife,126,2268,161,3099
Yellowknife,126,2319,233,8068
Yellowknife,126,2309,194,2628
Yellowknife,126,113,1264,11198
Yellowknife,126,2135,618,3507
Yellowknife,126,82,302,1112
Kapuskasing,123,73,515,607
Kapuskasing,123,86,123,6656
Lester B Pearson Intl,125,184,6061,8001
Lester B Pearson Intl,125,1894,946,6092
Lester B Pearson Intl,125,1712,578,1350
